CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,anomaly_label,anomaly_score
1.1380521217671498,1.841771682157868,0.1301889109808214,-0.2153565629764718,-0.2295034710650193,0.8487545021437498,1.366288799946661,1,0.1272782416687388
0.2347853096693837,1.3934702585088985,0.1301889109808214,-0.2512420296785053,0.0351549255782123,-0.50925270128625,-0.5006896844525033,1,0.25221815287951116
0.5230619518282453,0.2727166993864911,0.1301889109808214,-0.2048534995514864,-0.415242647022468,-0.50925270128625,-0.5006896844525033,1,0.2583252729248662
0.1002562099952481,0.2727166993864911,0.1301889109808214,-0.2512420296785053,0.1722671069716938,-0.05658363347625,-0.1612390509253824,1,0.23800647109493178
0.2155668668587927,0.2727166993864911,0.1301889109808214,-0.2512420296785053,-0.1928339341807161,-0.50925270128625,0.1782115826017384,1,0.27419387981215115
0.1579115384270206,0.2727166993864911,0.1301889109808214,-0.2512420296785053,-0.2613900248774569,-0.50925270128625,-0.5006896844525033,1,0.3092856739341364
0.1194746528058388,0.0485659875619905,0.1301889109808214,-0.2512420296785053,-0.415242647022468,0.8487545021437498,0.5176622161288592,1,0.22794120547601
0.1771299812376112,-0.1755847242624782,0.1301889109808214,-0.2512420296785053,-0.1768906572744973,-0.50925270128625,-0.5006896844525033,1,0.30749975083105047
1.0227414649036048,-0.1755847242624782,0.1301889109808214,5.732003101421521,5.011848811854403,-0.50925270128625,-0.5006896844525033,-1,-0.00964125092325574
1.0035230220930145,-0.1755847242624782,0.1301889109808214,1.9719063952767413,3.313889821342104,-0.50925270128625,-0.5006896844525033,1,0.0840029737855087
0.2540037524799744,-0.1755847242624782,0.1301889109808214,-0.2512420296785053,-0.3793702739834758,-0.50925270128625,-0.5006896844525033,1,0.3050683261191605
-0.0150544468682964,-0.3997354360869469,0.1301889109808214,-0.2512420296785053,-0.1346409734730176,-0.50925270128625,-0.5006896844525033,1,0.2985586731474115
0.5807172802600178,-0.1755847242624782,0.1301889109808214,-0.2512420296785053,-0.1896452787994724,-0.50925270128625,-0.5006896844525033,1,0.2946388646628924
1.4263287639260114,0.9451688348599292,0.1301889109808214,4.065517037990501,4.319113430279198,-0.05658363347625,4.421344501690749,-1,-0.05215787944991823
0.2732221952905651,1.169319546684398,0.1301889109808214,-0.2512420296785053,-0.310814183286735,1.0750890360487495,0.85711284965598,1,0.2194709157021536
-0.0150544468682964,1.169319546684398,0.1301889109808214,-0.2512420296785053,-0.2908850871539615,-0.50925270128625,-0.5006896844525033,1,0.2876772225371009
0.2732221952905651,0.9451688348599292,0.1301889109808214,-0.237237945111858,0.3484403167854113,-0.50925270128625,-0.5006896844525033,1,0.23955584798336382
0.2540037524799744,0.9451688348599292,0.1301889109808214,-0.2512420296785053,-0.2454467479712381,1.7540926377637496,0.5176622161288592,1,0.2081723100807945
0.4269697377752914,0.9451688348599292,0.1301889109808214,-0.2512420296785053,-0.2717531548664991,-0.50925270128625,-0.5006896844525033,1,0.29591821602228996
0.196348424048202,0.9451688348599292,0.1301889109808214,-0.2512420296785053,-0.3594411778507023,-0.50925270128625,-0.3309643676889428,1,0.2889995555837363
0.3308775237223376,0.9451688348599292,0.1301889109808214,-0.2512420296785053,-0.3626298332319461,-0.50925270128625,-0.3309643676889428,1,0.2858231146737531
0.0618193243740667,0.9451688348599292,0.1301889109808214,-0.2512420296785053,-0.2717531548664991,-0.50925270128625,-0.5006896844525033,1,0.29987323576065145
0.1194746528058388,0.9451688348599292,0.1301889109808214,-0.2407389662535199,-0.415242647022468,-0.28291816738125,-0.3309643676889428,1,0.2509090932298018
0.2540037524799744,0.7210181230354604,0.1301889109808214,-0.2512420296785053,-0.3594411778507023,-0.50925270128625,-0.5006896844525033,1,0.2988765728306564
0.3116590809117465,0.7210181230354604,0.1301889109808214,-0.1899741596994237,-0.1242778434839754,0.3960854343337499,-0.5006896844525033,1,0.2220333447059168
0.2924406381011558,0.7210181230354604,0.1301889109808214,-0.2512420296785053,-0.2454467479712381,0.3960854343337499,0.85711284965598,1,0.23949086535456793
